FeatureGroupIndex	FileName	MonoisotopicMass	AverageMass	StartRetentionTime(FWHM)	EndRetentionTime(FWHM)	HighestApexRetentionTime	MedianApexRetentionTime	FeatureGroupQuantity	AllAreaUnderTheCurve	SumIntensity	MinCharge	MaxCharge	ChargeCount	MostAbundantFeatureCharge	IsotopeCosineScore
1113	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5962.555714	5966.251732	6222.443796	6269.518687	6246.327694	6242.486773	116585896.142958	123968821.472189	123968847.472189	8	11	4	9	0.977480
1114	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9060.395913	9065.987573	3503.524008	3554.058549	3526.466045	3526.466045	58811840.916251	58811840.916251	58811854.916251	7	10	4	7	0.878360
1115	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6243.740375	6247.590367	6285.804517	6315.790917	6296.911256	6296.911256	27348856.900110	32363213.031964	32363228.031964	8	11	4	10	0.957635
1116	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5935.550794	5939.212156	6194.673936	6254.108245	6230.101836	6226.473681	55032355.242076	59997509.074786	59997532.074786	8	11	4	9	0.975639
1117	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8592.655380	8597.963212	1395.579140	1431.114634	1414.415637	1409.005249	32311846.774296	36363030.456850	36363040.456850	7	9	3	8	0.863343
1118	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7780.033883	7784.882796	4947.574461	4998.631854	4987.353096	4972.295811	47833905.459642	49087362.476926	49087372.476926	8	10	3	8	0.893593
1119	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7208.590601	7213.086823	5200.124123	5234.985358	5212.402444	5214.146931	69663737.078178	71067756.128961	71067770.128961	5	7	3	6	0.959159
1120	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8980.780710	8986.332595	2535.386559	2594.472282	2578.494328	2570.952402	60168259.233677	60384358.239318	60384379.239318	7	13	6	11	0.980287
1121	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5803.488840	5807.084071	6157.972366	6230.101836	6178.906723	6182.759450	50643282.108765	61395703.804568	61395728.804568	7	11	5	9	0.969219
1122	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4377.610022	4380.355410	5576.973304	5620.969531	5600.953333	5600.953333	49382884.192204	56328903.406769	56328916.406769	6	8	3	7	0.959973
1123	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6849.119392	6853.422585	6376.607613	6451.154640	6431.351028	6423.491454	1558451.754720	1591585.167787	1591609.167787	8	14	7	11	0.886131
1124	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6842.081091	6846.384284	6443.238090	6559.387549	6535.147004	6535.147004	25132470.735433	30052710.551655	28752713.589190	8	14	7	11	0.955056
1125	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14830.284348	14839.551762	2272.186129	2299.021441	2275.754454	2275.754454	59807354.952327	73100431.445437	73100463.445437	9	12	4	9	0.980008
1126	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7831.863725	7836.740727	1805.465764	1867.049431	1825.351340	1825.351340	98055533.758320	112615060.428990	112615093.428990	10	15	6	12	0.956475
1127	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6728.029465	6732.255727	6332.316451	6384.402444	6361.152573	6361.152573	21158012.695337	24521046.738009	23480655.093770	8	13	6	10	0.979174
1128	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6622.953170	6627.017095	6328.225328	6361.152573	6341.033310	6345.733837	103766908.900128	116576785.357610	116576841.357610	6	13	8	10	0.995378
1129	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10740.491021	10747.198495	2411.702840	2427.592100	2415.590519	2415.590519	43511816.170378	43883569.096676	43883589.096676	7	9	3	8	0.951423
1130	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12217.406502	12225.060960	5301.037597	5352.719469	5319.561764	5323.428557	86033939.906309	91076483.937306	91076509.937306	10	14	5	13	0.910654
1131	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5759.448169	5763.015183	6137.293853	6186.754836	6165.815719	6161.882375	46127430.222446	52134570.446053	52134593.446053	8	11	4	9	0.973434
1132	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6992.187909	6996.570503	6612.338905	6788.783589	6699.516112	6693.474270	5048167.871290	5180951.084289	5181005.084289	8	14	7	11	0.961574
1133	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7035.209922	7039.604135	6711.682305	6833.585657	6825.358181	6756.441231	3203959.442848	3241029.984684	3241063.984684	9	13	5	10	0.928775
1134	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5610.346688	5613.801345	6083.023105	6137.293853	6112.505546	6116.698682	101542226.007368	115861075.128704	121342044.489417	6	11	6	9	0.960508
1135	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3996.954191	3999.485662	5397.819725	5441.185625	5436.475214	5413.235294	29331349.057433	31865993.968400	31866003.968400	5	7	3	7	0.914851
1136	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5830.477499	5834.084586	6174.975325	6226.473681	6199.235285	6194.673936	115409699.800024	128419438.727582	128419466.727582	8	12	5	9	0.987990
1137	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5671.397474	5674.890985	6112.505546	6157.972366	6137.293853	6129.505021	43583634.996375	49405574.836083	49405596.836083	8	11	4	9	0.986866
1138	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10697.322454	10704.004022	4579.004115	4640.203326	4609.398543	4593.684691	85101411.116675	100870506.083091	100870521.083091	11	13	3	11	0.862666
1139	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6358.447756	6362.350861	2703.708562	2735.118473	2707.671567	2711.780355	15434984.622773	15434984.622773	15434993.622773	6	10	4	7	0.910961
1140	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6099.371066	6103.134866	3369.054394	3426.496061	3399.343694	3399.343694	17895233.551524	17895233.551524	17895240.551524	9	11	3	10	0.862242
1141	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4949.914830	4953.005969	5830.248273	5875.966788	5853.393687	5853.393687	57671425.738955	67512564.260119	67512589.260119	6	10	5	8	0.974966
1142	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12738.431442	12746.406118	4898.519252	4935.357710	4906.198150	4910.722216	76337553.965046	80321429.747138	80321454.747138	8	12	5	11	0.931691
1143	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9334.981365	9340.819964	1699.815082	1746.320454	1719.706744	1719.706744	50116961.088141	57020115.243232	55759049.149774	7	17	11	14	0.960615
1144	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6537.576847	6541.592923	1719.706744	1753.852781	1739.368696	1739.368696	40571090.324085	47503304.431360	47503320.431360	6	8	3	7	0.985393
1145	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3578.364953	3580.551317	5079.546513	5180.693181	5151.057742	5137.215690	72258145.244337	83465769.734159	83465777.734159	4	6	3	4	0.888147
1146	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13136.016478	13144.205944	6262.373141	6320.634202	6308.479598	6304.617530	66577532.806425	71851372.506809	71851400.506809	9	13	5	10	0.925426
1147	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6884.648672	6888.963641	2641.895810	2683.407394	2675.565576	2671.870068	80215377.391782	84003019.454612	84003033.454612	6	8	3	7	0.971878
1148	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5522.294799	5525.712443	6057.409347	6121.105046	6078.421723	6083.023105	88032241.218773	99917898.614676	103216024.541809	6	10	5	9	0.957669
1149	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10423.663009	10430.166608	2286.996509	2328.490798	2307.708678	2307.708678	30161131.071499	32159204.760081	32159220.760081	12	14	3	13	0.853971
1150	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8918.825957	8924.352260	1766.377763	1809.633501	1785.851463	1789.585355	8586485.999574	8610109.134004	8610124.134004	12	16	5	12	0.926257
1151	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5819.502286	5823.109373	6149.472746	6203.576713	6178.906723	6178.906723	23745177.141437	25092565.512865	25092579.512865	8	11	4	9	0.896551
1152	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11248.733811	11255.723317	4813.869974	4832.794574	4821.400709	4821.400709	36731505.282179	36988799.159273	36988812.159273	7	9	3	8	0.897877
1153	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3370.777403	3372.847718	2431.601006	2503.216870	2466.582807	2451.470717	40536100.424512	42856070.221943	42856077.221943	5	7	3	6	0.905592
1154	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4201.467115	4204.113015	5487.011587	5547.534468	5520.851345	5520.851345	46037943.398151	49956348.910036	49956362.910036	6	8	3	7	0.973071
1155	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5451.264057	5454.633734	6025.126082	6074.125872	6045.386855	6050.122292	31371151.565624	37922955.481717	37922971.481717	8	10	3	8	0.962752
1156	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7577.839337	7582.575473	2630.273020	2656.775811	2641.895810	2641.895810	33298135.813231	33298135.813231	33298147.813231	7	10	4	7	0.884639
1157	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3883.961174	3886.310882	2727.992738	2773.252608	2746.654689	2746.654689	38696257.939841	41778385.050029	41778393.050029	5	7	3	6	0.935659
1158	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3761.243985	3763.529362	5281.198607	5308.614519	5293.391058	5293.391058	44980903.463220	54361083.316939	54361095.316939	6	8	3	6	0.954078
1159	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10070.896700	10077.201668	1646.982987	1675.892487	1667.859551	1671.875792	102395516.918179	114954236.829523	114954285.829524	8	14	7	13	0.970113
1160	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11604.198594	11611.385318	1699.815082	1750.108028	1723.348390	1723.348390	17813142.028899	19818988.761758	17263089.041051	14	20	7	16	0.928340
1161	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8189.051475	8194.142806	2546.971077	2585.854647	2563.470775	2563.470775	35236299.055118	37592892.181215	37592908.181215	7	12	6	12	0.905764
1162	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9777.614571	9783.756109	1642.228163	1696.010337	1664.231099	1664.231099	18371713.394781	19379134.789038	18990455.055577	8	14	5	8	0.898944
1163	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9082.805116	9088.419971	1651.080153	1696.010337	1671.875792	1671.875792	12129263.901979	12467608.341444	12173293.407336	11	17	7	14	0.935552
1164	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4421.638243	4424.411232	5584.885415	5649.338154	5620.969531	5620.969531	55811126.932675	58380237.575530	58380254.575530	5	8	4	7	0.920320
1165	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11540.203503	11547.365205	1979.751471	2065.653005	2011.047553	2011.047553	120800653.817230	127861346.320340	127861377.320340	13	18	6	15	0.944977
1166	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4198.887880	4201.533780	1188.829444	1257.777139	1196.478157	1223.332052	3820089.658113	3852565.145050	3852572.145050	6	9	4	6	0.900747
1167	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6439.338006	6443.303335	6129.505021	6218.212071	6174.975325	6170.395522	17901908.701621	17901908.701621	17901914.701621	6	8	3	7	0.915677
1168	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3981.373976	3983.784562	5390.436360	5432.746272	5413.235294	5409.315849	58098156.774947	66805021.111003	66805039.111003	5	8	4	7	0.965780
1169	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6375.818293	6379.735449	6285.804517	6328.225328	6311.960163	6311.960163	36928144.071507	42558962.879378	42558989.879378	8	12	5	10	0.975776
1170	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7080.241560	7084.670580	6768.691310	6903.024082	6886.384316	6858.071185	2221973.567726	2221973.567726	2222003.567726	8	14	7	10	0.943939
1171	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9049.826627	9055.418287	1495.895434	1563.101699	1524.111472	1524.111472	177011576.511530	197978929.354662	197979001.354662	9	17	9	13	0.989031
1172	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6936.485045	6940.827979	1357.121232	1391.766368	1376.459159	1376.459159	25602878.377817	26373640.639505	26373670.639505	6	10	5	7	0.994125
1173	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8701.731744	8707.129253	1234.828505	1303.674686	1269.234711	1273.058094	334647042.892718	394615619.674736	394615761.674736	8	19	12	12	0.998999
1174	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9320.651136	9326.489735	2653.258904	2742.748812	2707.671567	2707.671567	80324713.561097	83844622.062739	83844649.062739	9	14	6	11	0.925131
1175	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4113.454336	4116.051612	5449.467525	5495.460718	5474.634732	5474.634732	56959029.319629	60697750.766035	60697769.766035	5	8	4	7	0.966543
1176	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12610.253508	12618.112828	2145.988645	2161.894437	2153.608153	2153.608153	29465653.727553	30071899.747082	30071917.747082	8	12	5	8	0.950160
1177	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8970.830929	8976.382814	1444.218045	1508.144021	1475.955250	1475.955250	91299294.070579	103235937.372062	103235975.372062	11	17	7	13	0.968803
1178	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4025.493573	4028.039283	5409.315849	5461.177605	5432.746272	5432.746272	46331809.531097	53155212.995978	53155228.995977	5	8	4	7	0.912778
1179	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8816.495287	8821.958380	6016.787304	6065.263400	6025.126082	6029.926883	73006127.759022	76816299.670530	76816318.670530	7	9	3	8	0.976563
1180	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5231.062647	5234.307742	5932.212450	5983.009659	5960.362004	5964.129552	27766989.374945	30153028.807376	30153045.807376	7	10	4	8	0.957520
1181	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6877.109109	6881.424078	6447.205118	6559.387549	6535.147004	6503.292176	2827047.237571	3172744.357092	3172772.357092	8	13	6	11	0.865701
1182	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6287.758259	6291.636028	6292.795620	6336.462736	6308.479598	6301.121026	25333350.499532	30811887.346487	30811902.346487	7	10	4	10	0.893512
1183	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7268.726271	7273.270702	2773.252608	2829.298364	2816.495760	2812.534124	26464370.050154	26464370.050154	26464379.050154	6	9	4	7	0.856392
1184	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7772.220573	7777.069485	4448.744021	4524.756757	4497.364520	4489.860554	83852517.293632	88164411.405147	88164438.405147	7	13	7	11	0.965793
1185	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4465.663999	4468.464522	5617.406955	5661.605348	5641.071449	5641.071449	34554212.302744	40057175.500499	40057187.500499	7	9	3	7	0.972418
1186	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4861.899261	4864.936607	5801.982159	5833.962427	5821.441235	5821.441235	43206204.245599	44820373.509484	44820389.509484	7	9	3	8	0.977702
1187	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5033.535398	5036.664272	2359.612688	2395.516405	2367.962615	2367.962615	47180471.179542	50325349.048861	50325369.048861	6	9	4	8	0.976625
1188	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6595.949917	6599.993457	6315.790917	6361.152573	6341.033310	6341.033310	21788542.681660	25556923.201804	25556952.201804	8	12	5	10	0.977958
1189	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6519.258614	6523.263102	1395.579140	1467.433710	1452.072830	1455.794661	53080167.444232	57315787.116812	57315810.116812	6	10	5	7	0.965999
1190	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4922.950680	4926.027993	5813.771190	5860.730384	5841.839031	5838.211109	20753227.139122	22001807.103661	22975505.855898	7	9	3	8	0.918753
1191	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4614.766839	4617.654096	5673.873419	5746.731428	5701.311868	5701.311868	31297549.708486	32864060.108872	38705661.785762	6	8	3	7	0.947959
1192	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4641.772582	4644.671347	5701.311868	5735.721065	5720.452011	5722.283452	35672496.759429	42321363.185248	48830985.439213	7	9	3	7	0.951549
1193	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5302.910867	5306.204351	2909.870022	2945.046709	2933.169073	2935.174880	38999167.686507	39786783.344247	39786795.344247	6	8	3	7	0.953531
1194	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8291.635242	8296.777653	1376.459159	1439.435843	1399.374197	1410.889453	115310866.613180	129156275.558001	129156313.558001	10	18	9	14	0.976764
1195	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10728.249637	10734.945403	5967.763634	6009.343647	5990.022012	5993.724670	69802210.102756	71292376.432814	71292405.432814	7	10	4	9	0.986148
1196	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4711.861319	4714.785356	1318.981374	1372.635316	1334.337391	1343.901579	1303246.531558	1303246.531558	1303252.531558	6	8	3	7	0.889086
1197	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5319.187403	5322.492557	5978.965502	6012.994383	5993.724670	5997.556692	19222330.920912	20623455.230904	20623468.230904	8	10	3	9	0.897753
1198	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11127.530940	11134.453487	4722.582292	4775.248809	4745.931843	4745.931843	75642266.806232	76234827.149527	76234843.149528	7	9	3	8	0.964657
1199	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4197.340529	4199.986429	1563.101699	1600.363612	1577.897581	1572.386959	7673439.060806	8018701.004717	8018709.004717	6	8	3	8	0.932259
1200	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5258.136852	5261.393654	5903.448035	6005.109601	5983.009659	5978.965502	66777674.929558	74447210.066960	74447236.066960	7	11	5	8	0.976481
1201	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5847.499004	5851.122412	6153.735550	6222.443796	6194.673936	6194.673936	43027949.326621	49561078.818969	49561093.818969	8	10	3	9	0.926371
1202	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6112.654735	6116.430293	6242.486773	6296.911256	6277.736682	6277.736682	46965555.766395	58256748.059120	58256760.059120	8	12	5	9	0.897285
1203	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6726.955867	6731.182128	4663.039126	4698.608020	4675.636885	4677.606870	19921290.045538	20399046.960708	20399052.960708	7	9	3	9	0.858881
1204	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5566.259872	5569.702981	6065.263400	6116.698682	6096.961235	6100.960621	90042191.580220	99898386.191748	99898419.191749	6	11	6	9	0.981122
1205	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7096.200256	7100.642963	6788.783589	6894.681442	6841.818776	6858.071185	1352437.380149	1354116.593058	1354147.593058	9	14	6	10	0.912878
1206	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8491.035707	8496.293051	1771.013635	1805.465764	1789.585355	1793.250378	30015583.209068	33069520.502647	33069558.502647	10	15	6	13	0.981336
1207	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8699.824881	8705.222390	1134.904675	1181.183883	1153.749066	1153.749066	16175624.149115	20408871.566895	17150264.966504	9	13	5	11	0.869714
1208	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8708.724739	8714.122247	1142.629349	1177.373846	1153.749066	1153.749066	13351580.713885	16030735.728026	13546612.727126	8	13	6	10	0.876804
1209	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9077.874300	9083.489155	1850.321565	1902.700067	1875.380362	1871.139321	40026976.254346	41776837.811922	41776875.811922	11	17	7	16	0.952521
1210	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3116.355589	3118.285021	4891.381023	4955.595702	4943.883709	4925.040929	9414146.090633	9414146.090633	9414152.090633	4	6	3	4	0.922041
1211	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4550.560313	4553.399867	5661.605348	5728.041833	5724.114893	5685.553723	52576759.335287	69981323.451039	69981341.451039	5	9	4	7	0.883602
1212	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9516.270220	9522.248721	1596.548295	1659.404322	1623.511084	1625.417453	48769620.359267	54947208.764456	54947226.764456	12	15	4	14	0.904230
1213	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7154.239197	7158.707692	1459.717003	1558.339807	1483.497284	1487.303806	61379969.305784	68980322.761465	60276627.474328	9	15	6	11	0.924268
1214	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4767.135113	4770.123330	1646.982987	1707.099603	1664.231099	1664.231099	5519730.422154	5519730.422154	5519737.422154	7	9	3	9	0.851788
1215	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5390.170512	5393.514966	6005.109601	6061.437908	6033.756599	6033.756599	76220088.300000	84935071.908099	84935095.908099	6	11	6	8	0.988866
1216	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14406.535919	14415.482993	1631.257627	1688.761440	1651.080153	1654.956570	88058963.567890	102446839.391450	102310710.399610	15	26	12	23	0.944987
1217	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6102.261823	6106.025624	1651.080153	1696.010337	1671.875792	1675.892487	10785770.441422	11756755.854282	11580021.996555	8	11	4	9	0.910608
1218	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5214.108590	5217.353686	5940.091165	5990.022012	5964.129552	5960.362004	58189931.795709	67355031.338791	67355055.338791	7	10	4	8	0.974694
1219	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8344.667475	8349.837560	1080.652858	1142.629349	1115.630792	1115.630792	58328879.115162	68196245.839255	59784040.587717	8	17	10	13	0.990705
1220	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5038.005464	5041.157241	5860.730384	5903.448035	5891.502019	5891.502019	40660766.498828	45400126.500046	45400145.500046	8	10	3	8	0.985184
1221	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4773.852770	4776.840987	5746.731428	5794.575621	5777.911859	5781.617609	42036184.979943	47653954.821723	47653968.821723	7	9	3	7	0.958146
1222	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11881.070181	11888.436908	1750.108028	1785.851463	1757.726265	1762.562199	67575962.555466	71844495.746114	71844519.746114	7	9	3	8	0.993125
